listing_id,date
5096866,2015-07-23
5096866,2015-08-14
5096866,2015-08-22
5096866,2015-09-10
5096866,2015-09-15
6813386,2015-07-14
6813386,2015-07-17
6813386,2015-07-27
6813386,2015-08-11
6813386,2015-08-25
6813386,2015-09-02
6813386,2015-09-06
6813386,2015-09-07
5850879,2015-05-26
5850879,2015-06-08
8139115,2015-09-14
8139115,2015-09-21
8139115,2015-09-24
8139115,2015-09-26
244952,2011-11-02
244952,2011-11-21
244952,2012-03-01
244952,2012-04-15
244952,2012-06-05
244952,2012-06-19
244952,2012-07-19
244952,2012-07-25
244952,2012-08-18
244952,2012-08-26
244952,2012-09-02
244952,2012-09-10
244952,2012-09-18
244952,2012-09-21
244952,2012-10-22
244952,2012-10-27
244952,2012-10-31
244952,2012-11-07
244952,2012-11-21
244952,2012-12-13
244952,2013-02-09
244952,2013-02-18
244952,2013-02-26
244952,2013-03-02
244952,2013-03-08
244952,2013-03-27
244952,2013-04-01
244952,2013-04-23
244952,2013-05-12
244952,2013-05-30
244952,2013-06-06
244952,2013-06-13
244952,2013-07-02
244952,2013-07-06
244952,2013-07-15
244952,2013-07-26
244952,2013-07-31
244952,2013-08-06
244952,2013-08-10
244952,2013-08-28
244952,2013-09-02
244952,2013-09-15
244952,2013-09-26
244952,2013-09-30
244952,2013-10-07
244952,2013-10-16
244952,2013-10-19
244952,2013-10-22
244952,2013-10-25
244952,2013-11-08
244952,2013-12-18
244952,2014-01-11
244952,2014-02-03
244952,2014-02-10
244952,2014-02-17
244952,2014-02-27
244952,2014-03-17
244952,2014-03-30
244952,2014-04-12
244952,2014-04-27
244952,2014-05-05
244952,2014-05-07
244952,2014-05-13
244952,2014-05-18
244952,2014-05-20
244952,2014-05-27
244952,2014-05-29
244952,2014-05-31
244952,2014-06-04
244952,2014-06-12
244952,2014-06-16
244952,2014-06-24
244952,2014-07-12
244952,2014-07-24
244952,2014-08-05
244952,2014-08-12
244952,2014-08-18
244952,2014-08-26
244952,2014-08-31
244952,2014-09-02
244952,2014-09-16
244952,2014-09-22
244952,2014-09-24
244952,2014-09-30
244952,2014-10-06
244952,2014-10-11
244952,2014-10-13
244952,2014-10-29
244952,2014-11-02
244952,2014-11-16
244952,2014-11-18
244952,2014-11-30
244952,2014-12-11
244952,2014-12-20
244952,2015-01-13
244952,2015-01-18
244952,2015-02-08
244952,2015-02-14
244952,2015-03-02
244952,2015-03-10
244952,2015-03-30
244952,2015-04-04
244952,2015-04-14
244952,2015-04-18
244952,2015-04-25
244952,2015-04-29
244952,2015-05-09
244952,2015-05-11
244952,2015-05-16
244952,2015-05-19
244952,2015-05-26
244952,2015-05-30
244952,2015-06-01
244952,2015-06-10
244952,2015-06-15
244952,2015-06-22
244952,2015-06-29
244952,2015-07-08
244952,2015-07-15
244952,2015-07-21
244952,2015-07-26
244952,2015-07-31
244952,2015-08-03
244952,2015-08-13
244952,2015-08-15
244952,2015-08-17
244952,2015-08-24
244952,2015-08-26
244952,2015-08-28
244952,2015-09-15
244952,2015-09-22
244952,2015-09-25
244952,2015-09-28
3001550,2014-07-18
3001550,2014-07-24
3001550,2014-07-29
3001550,2014-08-10
3001550,2014-08-17
3001550,2014-08-24
3001550,2014-08-28
3001550,2014-09-15
3001550,2014-09-24
3001550,2014-10-01
3001550,2014-10-02
3001550,2014-10-06
3001550,2014-10-09
3001550,2014-10-13
3001550,2014-11-02
3001550,2014-11-30
3001550,2014-12-28
3001550,2015-01-23
3001550,2015-02-06
3001550,2015-03-08
3001550,2015-03-09
3001550,2015-03-15
3001550,2015-03-20
3001550,2015-04-02
3001550,2015-04-14
3001550,2015-04-25
3001550,2015-04-28
3001550,2015-05-23
3001550,2015-06-10
3001550,2015-06-15
3001550,2015-06-19
3001550,2015-07-12
3001550,2015-07-17
3001550,2015-07-19
3001550,2015-07-25
3001550,2015-07-30
3001550,2015-08-18
3001550,2015-09-14
3001550,2015-09-22
5331769,2015-04-05
5331769,2015-04-07
5331769,2015-04-19
5331769,2015-04-21
5331769,2015-05-02
5331769,2015-07-22
5119929,2015-04-20
6157075,2015-06-10
6157075,2015-08-10
6157075,2015-08-21
6157075,2015-08-27
7439301,2015-08-30
7439301,2015-09-08
7439301,2015-09-24
4776604,2015-02-24
4776604,2015-03-17
4776604,2015-04-15
8435936,2015-09-27
